ano,mes,dia,hora,Dia_semana,QTD_Tags,R$_Tags
2016,10,13,14,3,253,430.5700
2016,10,13,15,3,258,407.7400
2016,10,13,16,3,238,362.4700
2016,10,13,17,3,213,307.1700
2016,10,13,18,3,78,204.0000
2016,10,14,6,4,1,2.5100
2016,10,14,7,4,8,19.7600
2016,10,14,8,4,109,104.4500
2016,10,14,9,4,155,156.9300
2016,10,14,10,4,189,333.5900
2016,10,14,11,4,167,301.3500
2016,10,14,12,4,196,333.1700
2016,10,14,13,4,257,388.1300
2016,10,14,14,4,252,423.7200
2016,10,14,15,4,240,363.6200
2016,10,14,16,4,273,391.5300
2016,10,14,17,4,207,294.1900
2016,10,14,18,4,81,216.0000
2016,10,15,6,5,2,8.2500
2016,10,15,7,5,7,21.1000
2016,10,15,8,5,80,81.2100
2016,10,15,9,5,198,220.4200
2016,10,15,10,5,284,367.0300
2016,10,15,11,5,232,338.5400
2016,10,15,12,5,76,182.0000
2016,10,17,7,0,6,11.4000
2016,10,17,8,0,115,125.9200
2016,10,17,9,0,212,234.8800
2016,10,17,10,0,282,404.1000
2016,10,17,11,0,253,365.8400
2016,10,17,12,0,253,354.4300
2016,10,17,13,0,280,422.4100
2016,10,17,14,0,281,441.9700
2016,10,17,15,0,243,393.6300
2016,10,17,16,0,245,337.5500
2016,10,17,17,0,247,323.7100
2016,10,17,18,0,79,213.0000
2016,10,18,6,1,2,6.5300
2016,10,18,7,1,9,16.8600
2016,10,18,8,1,81,103.0400
2016,10,18,9,1,186,222.4300
2016,10,18,10,1,275,401.8600
2016,10,18,11,1,231,326.4900
2016,10,18,12,1,207,330.9300
2016,10,18,13,1,265,420.9900
2016,10,18,14,1,293,420.1900
2016,10,18,15,1,257,376.3900
2016,10,18,16,1,259,340.2400
2016,10,18,17,1,220,300.3000
2016,10,18,18,1,76,175.0000
2016,10,19,7,2,4,9.0600
2016,10,19,8,2,102,151.3500
2016,10,19,9,2,163,195.2400
2016,10,19,10,2,253,365.4200
2016,10,19,11,2,235,334.7300
2016,10,19,12,2,207,330.8200
2016,10,19,13,2,268,435.4300
2016,10,19,14,2,266,424.1500
2016,10,19,15,2,264,392.3800
2016,10,19,16,2,261,367.1000
2016,10,19,17,2,221,288.5100
2016,10,19,18,2,81,195.0000
2016,10,20,3,3,1,0.6800
2016,10,20,6,3,2,1.3600
2016,10,20,7,3,7,11.4000
2016,10,20,8,3,116,85.7100
2016,10,20,9,3,202,225.2700
2016,10,20,10,3,289,441.4600
2016,10,20,11,3,249,365.0100
2016,10,20,12,3,235,349.4700
2016,10,20,13,3,258,371.3200
2016,10,20,14,3,290,413.4100
2016,10,20,15,3,265,371.9100
2016,10,20,16,3,270,372.3900
2016,10,20,17,3,255,317.2400
2016,10,20,18,3,77,190.0000
2016,10,21,7,4,7,16.5700
2016,10,21,8,4,114,98.7300
2016,10,21,9,4,205,202.1300
2016,10,21,10,4,275,399.6500
2016,10,21,11,4,230,362.7600
2016,10,21,12,4,229,370.5600
2016,10,21,13,4,290,451.6200
2016,10,21,14,4,308,439.5300
2016,10,21,15,4,280,394.6900
2016,10,21,16,4,298,400.4800
2016,10,21,17,4,251,332.1800
2016,10,21,18,4,76,189.0000
2016,10,22,6,5,2,2.6800
2016,10,22,7,5,7,18.6300
2016,10,22,8,5,94,93.2000
2016,10,22,9,5,194,233.7800
2016,10,22,10,5,284,427.4100
2016,10,22,11,5,244,322.8100
2016,10,22,12,5,77,208.0000
2016,10,24,6,0,1,0.1700
2016,10,24,7,0,10,17.6100
2016,10,24,8,0,119,135.0500
2016,10,24,9,0,181,214.4500
2016,10,24,10,0,302,421.7400
2016,10,24,11,0,258,373.6600
2016,10,24,12,0,217,336.8200
2016,10,24,13,0,304,423.0300
2016,10,24,14,0,327,480.4500
2016,10,24,15,0,268,360.2100
2016,10,24,16,0,244,364.3300
2016,10,24,17,0,254,328.8600
2016,10,24,18,0,76,214.0000
2016,10,25,6,1,2,5.0200
2016,10,25,7,1,12,37.4600
2016,10,25,8,1,131,131.8600
2016,10,25,9,1,235,280.9500
2016,10,25,10,1,302,415.9900
2016,10,25,11,1,230,334.5600
2016,10,25,12,1,155,310.2600
2016,10,25,13,1,107,250.1600
2016,10,25,14,1,206,376.2400
2016,10,25,15,1,240,393.3700
2016,10,25,16,1,232,350.0300
2016,10,25,17,1,165,274.4600
2016,10,25,18,1,78,201.0000
2016,10,26,7,2,7,14.6100
2016,10,26,8,2,70,85.9000
2016,10,26,9,2,152,194.2600
2016,10,26,10,2,296,418.1700
2016,10,26,11,2,247,368.6000
2016,10,26,12,2,209,325.7700
2016,10,26,13,2,286,425.1500
2016,10,26,14,2,170,317.8100
2016,10,26,15,2,202,316.0500
2016,10,26,16,2,260,349.6200
2016,10,26,17,2,242,294.7600
2016,10,26,18,2,83,208.0000
2016,10,27,6,3,1,5.0200
2016,10,27,7,3,8,9.9100
2016,10,27,8,3,136,133.9700
2016,10,27,9,3,201,232.7100
2016,10,27,10,3,304,436.4700
2016,10,27,11,3,267,361.2100
2016,10,27,12,3,218,371.1500
2016,10,27,13,3,289,468.1200
2016,10,27,14,3,238,396.0900
2016,10,27,15,3,214,361.8100
2016,10,27,16,3,245,375.3100
2016,10,27,17,3,247,325.5200
2016,10,27,18,3,76,176.0000
2016,10,28,7,4,9,26.7900
2016,10,28,8,4,69,66.3200
2016,10,28,9,4,139,194.0300
2016,10,28,10,4,212,202.5200
2016,10,28,11,4,199,286.0000
2016,10,28,12,4,198,308.9200
2016,10,28,13,4,255,409.1100
2016,10,28,14,4,299,444.0300
2016,10,28,15,4,294,442.3500
2016,10,28,16,4,291,414.6500
2016,10,28,17,4,252,343.3200
2016,10,28,18,4,80,229.0000
2016,10,29,7,5,7,19.9500
2016,10,29,8,5,101,105.9000
2016,10,29,9,5,226,244.3200
2016,10,29,10,5,317,440.5000
2016,10,29,11,5,269,364.0800
2016,10,29,12,5,77,194.0000
2016,10,31,7,0,10,16.5900
2016,10,31,8,0,129,136.3900
2016,10,31,9,0,201,220.8300
2016,10,31,10,0,297,403.3900
2016,10,31,11,0,259,372.4000
2016,10,31,12,0,235,351.8400
2016,10,31,13,0,323,479.9400
2016,10,31,14,0,360,501.6700
2016,10,31,15,0,279,375.7100
2016,10,31,16,0,293,368.0900
2016,10,31,17,0,244,309.8200
2016,10,31,18,0,82,210.0000
2016,11,1,7,1,9,24.5300
2016,11,1,8,1,152,151.3500
2016,11,1,9,1,262,279.1100
2016,11,1,10,1,319,444.9700
2016,11,1,11,1,249,365.3700
2016,11,1,12,1,222,347.2300
2016,11,1,13,1,319,459.2900
2016,11,1,14,1,324,488.8600
2016,11,1,15,1,302,422.4700
2016,11,1,16,1,313,406.2200
2016,11,1,17,1,293,357.6500
2016,11,1,18,1,78,197.0000
2016,11,3,7,3,20,27.8900
2016,11,3,8,3,166,139.7100
2016,11,3,9,3,255,272.8800
2016,11,3,10,3,313,435.9900
2016,11,3,11,3,302,434.2000
2016,11,3,12,3,263,378.5100
2016,11,3,13,3,348,521.8900
2016,11,3,14,3,356,501.2500
2016,11,3,15,3,297,443.0000
2016,11,3,16,3,295,384.5800
2016,11,3,17,3,262,325.0000
2016,11,3,18,3,78,188.0000
2016,11,4,6,4,2,5.0200
2016,11,4,7,4,10,41.6600
2016,11,4,8,4,133,150.2500
2016,11,4,9,4,243,283.8200
2016,11,4,10,4,306,457.2500
2016,11,4,11,4,250,363.2500
2016,11,4,12,4,226,335.4000
2016,11,4,13,4,336,506.3400
2016,11,4,14,4,306,442.2000
2016,11,4,15,4,282,392.2500
2016,11,4,16,4,310,416.3900
2016,11,4,17,4,250,317.5200
2016,11,4,18,4,85,231.0000
2016,11,5,4,5,1,1.5100
2016,11,5,7,5,8,18.5000
2016,11,5,8,5,116,105.8100
2016,11,5,9,5,234,283.7600
2016,11,5,10,5,308,436.6200
2016,11,5,11,5,266,337.4000
2016,11,5,12,5,75,182.0000
2016,11,7,7,0,12,41.3000
2016,11,7,8,0,162,171.3900
2016,11,7,9,0,248,303.6100
2016,11,7,10,0,310,449.9700
2016,11,7,11,0,270,384.6700
2016,11,7,12,0,262,407.1700
2016,11,7,13,0,331,537.7900
2016,11,7,14,0,309,493.8500
2016,11,7,15,0,297,506.1100
2016,11,7,16,0,257,361.3200
2016,11,7,17,0,245,324.7700
2016,11,7,18,0,82,213.0000
2016,11,8,7,1,9,31.5400
2016,11,8,8,1,128,134.5100
2016,11,8,9,1,265,294.2900
2016,11,8,10,1,309,430.6100
2016,11,8,11,1,259,388.2300
2016,11,8,12,1,250,358.2300
2016,11,8,13,1,252,352.0300
2016,11,8,14,1,110,234.7800
2016,11,8,15,1,89,215.0000
2016,11,8,16,1,99,259.0000
2016,11,8,17,1,98,247.5100
2016,11,8,18,1,77,182.0000
2016,11,9,6,2,1,0.1700
2016,11,9,7,2,13,32.1600
2016,11,9,8,2,147,172.1800
2016,11,9,9,2,225,261.2700
2016,11,9,10,2,313,429.3300
2016,11,9,11,2,241,341.2700
2016,11,9,12,2,230,355.1200
2016,11,9,13,2,309,519.1700
2016,11,9,14,2,318,486.9900
2016,11,9,15,2,312,410.5500
2016,11,9,16,2,303,401.2400
2016,11,9,17,2,278,324.4000
2016,11,9,18,2,79,197.0000
2016,11,10,6,3,1,3.6800
2016,11,10,7,3,10,26.3100
2016,11,10,8,3,169,172.8200
2016,11,10,9,3,216,261.3700
2016,11,10,10,3,266,383.8800
2016,11,10,11,3,254,370.0800
2016,11,10,12,3,223,322.3000
2016,11,10,13,3,95,230.1700
2016,11,10,14,3,94,266.0000
2016,11,10,15,3,138,288.1700
2016,11,10,16,3,182,309.1400
2016,11,10,17,3,205,296.7500
2016,11,10,18,3,80,201.0000
2016,11,11,6,4,1,1.6800
2016,11,11,7,4,11,17.7600
2016,11,11,8,4,179,228.7300
2016,11,11,9,4,224,261.2200
2016,11,11,10,4,291,429.1900
2016,11,11,11,4,167,310.2600
2016,11,11,12,4,155,327.0200
2016,11,11,13,4,246,451.5700
2016,11,11,14,4,347,507.8000
2016,11,11,15,4,304,412.5900
2016,11,11,16,4,324,427.7100
2016,11,11,17,4,271,314.2500
2016,11,11,18,4,78,191.0000
2016,11,12,4,5,1,1.8500
2016,11,12,7,5,9,27.8400
2016,11,12,8,5,137,126.8500
2016,11,12,9,5,240,261.8000
2016,11,12,10,5,293,417.4500
2016,11,12,11,5,256,349.4700
2016,11,12,12,5,83,200.0000
2016,11,14,7,0,12,26.9000
2016,11,14,8,0,123,143.2600
2016,11,14,9,0,255,273.0900
2016,11,14,10,0,344,483.8400
2016,11,14,11,0,295,434.6600
2016,11,14,12,0,226,357.6500
2016,11,14,13,0,308,505.9500
2016,11,14,14,0,347,522.9600
2016,11,14,15,0,306,433.8500
2016,11,14,16,0,302,401.9800
2016,11,14,17,0,284,335.9500
2016,11,14,18,0,80,199.0000
2016,11,16,6,2,2,1.8500
2016,11,16,7,2,11,14.0600
2016,11,16,8,2,139,149.8400
2016,11,16,9,2,229,218.9900
2016,11,16,10,2,316,464.8400
2016,11,16,11,2,291,393.6300
2016,11,16,12,2,245,357.1700
2016,11,16,13,2,331,510.5500
2016,11,16,14,2,333,473.8500
2016,11,16,15,2,288,394.9800
2016,11,16,16,2,292,355.5500
2016,11,16,17,2,271,347.1300
2016,11,16,18,2,86,196.0000
2016,11,17,7,3,10,15.2900
2016,11,17,8,3,177,197.5500
2016,11,17,9,3,255,250.1800
2016,11,17,10,3,317,432.3000
2016,11,17,11,3,275,376.9500
2016,11,17,12,3,214,346.1600
2016,11,17,13,3,297,451.3700
2016,11,17,14,3,342,477.2900
2016,11,17,15,3,282,453.2400
2016,11,17,16,3,297,380.9800
2016,11,17,17,3,281,358.8200
2016,11,17,18,3,75,173.0000
2016,11,18,1,4,1,2.0000
2016,11,18,6,4,1,0.6800
2016,11,18,7,4,7,13.5500
2016,11,18,8,4,108,113.9100
2016,11,18,9,4,189,198.3700
2016,11,18,10,4,313,402.1900
2016,11,18,11,4,282,393.8200
2016,11,18,12,4,225,350.8600
2016,11,18,13,4,333,476.5000
2016,11,18,14,4,386,523.5800
2016,11,18,15,4,319,423.3000
2016,11,18,16,4,315,408.1500
2016,11,18,17,4,283,332.7300
2016,11,18,18,4,80,199.0000
2016,11,19,6,5,1,0.5100
2016,11,19,7,5,4,9.2100
2016,11,19,8,5,124,134.1800
2016,11,19,9,5,236,297.3200
2016,11,19,10,5,348,500.0500
2016,11,19,11,5,313,368.8100
2016,11,19,12,5,73,189.0000
2016,11,21,6,0,1,5.0200
2016,11,21,7,0,16,20.1000
2016,11,21,8,0,163,202.4600
2016,11,21,9,0,283,283.2000
2016,11,21,10,0,338,458.1800
2016,11,21,11,0,259,352.4700
2016,11,21,12,0,246,372.2100
2016,11,21,13,0,342,515.5000
2016,11,21,14,0,380,526.1800
2016,11,21,15,0,329,461.1700
2016,11,21,16,0,299,416.1100
2016,11,21,17,0,290,310.6900
2016,11,21,18,0,77,178.0000
2016,11,22,6,1,1,3.1700
2016,11,22,7,1,15,29.1900
2016,11,22,8,1,138,155.0300
2016,11,22,9,1,230,228.8700
2016,11,22,10,1,337,447.3000
2016,11,22,11,1,282,394.1100
2016,11,22,12,1,219,354.4800
2016,11,22,13,1,366,539.4200
2016,11,22,14,1,391,549.3400
2016,11,22,15,1,303,397.9300
2016,11,22,16,1,283,375.8100
2016,11,22,17,1,297,357.8600
2016,11,22,18,1,75,173.0000
2016,11,23,7,2,12,39.0000
2016,11,23,8,2,151,185.5100
2016,11,23,9,2,255,252.9400
2016,11,23,10,2,337,473.2300
2016,11,23,11,2,279,388.8900
2016,11,23,12,2,259,405.0100
2016,11,23,13,2,360,537.2400
2016,11,23,14,2,347,490.5700
2016,11,23,15,2,324,476.9800
2016,11,23,16,2,328,408.5800
2016,11,23,17,2,292,355.8600
2016,11,23,18,2,78,210.0000
2016,11,24,3,3,1,1.1700
2016,11,24,6,3,2,6.3800
2016,11,24,7,3,14,28.5200
2016,11,24,8,3,128,150.6800
2016,11,24,9,3,253,247.2300
2016,11,24,10,3,343,447.7300
2016,11,24,11,3,274,370.1900
2016,11,24,12,3,248,385.1900
2016,11,24,13,3,345,497.0000
2016,11,24,14,3,331,466.4800
2016,11,24,15,3,308,452.3500
2016,11,24,16,3,301,429.8800
2016,11,24,17,3,287,325.1200
2016,11,24,18,3,79,202.0000
2016,11,25,7,4,10,30.1900
2016,11,25,8,4,186,249.2200
2016,11,25,9,4,286,329.1500
2016,11,25,10,4,355,406.1400
2016,11,25,11,4,298,345.7800
2016,11,25,12,4,252,354.2400
2016,11,25,13,4,348,458.5400
2016,11,25,14,4,323,455.4500
2016,11,25,15,4,326,412.1800
2016,11,25,16,4,337,382.7600
2016,11,25,17,4,254,277.5800
2016,11,25,18,4,52,123.0000
2016,11,26,6,5,1,3.5100
2016,11,26,7,5,15,40.8500
2016,11,26,8,5,163,206.6800
2016,11,26,9,5,299,393.0000
2016,11,26,10,5,275,374.9500
2016,11,26,11,5,291,297.8400
2016,11,26,12,5,54,135.0000
2016,11,28,6,0,1,5.5300
2016,11,28,7,0,13,32.9500
2016,11,28,8,0,198,175.1200
2016,11,28,9,0,276,320.2600
2016,11,28,10,0,347,415.0600
2016,11,28,11,0,287,331.4000
2016,11,28,12,0,224,314.8000
2016,11,28,13,0,345,466.0000
2016,11,28,14,0,430,513.4100
2016,11,28,15,0,327,376.3200
2016,11,28,16,0,313,357.2400
2016,11,28,17,0,237,243.1300
2016,11,28,18,0,53,133.0000
2016,11,29,6,1,3,6.1900
2016,11,29,7,1,12,32.5600
2016,11,29,8,1,162,175.8100
2016,11,29,9,1,289,299.4800
2016,11,29,10,1,311,375.0100
2016,11,29,11,1,295,312.6400
2016,11,29,12,1,241,312.1600
2016,11,29,13,1,372,478.1800
2016,11,29,14,1,406,507.5000
2016,11,29,15,1,362,427.7200
2016,11,29,16,1,347,381.6200
2016,11,29,17,1,274,286.6500
2016,11,29,18,1,56,144.0000
2016,11,30,6,2,1,0.1700
2016,11,30,7,2,19,36.5800
2016,11,30,8,2,194,240.8400
2016,11,30,9,2,299,296.8000
2016,11,30,10,2,396,422.4700
2016,11,30,11,2,284,357.1200
2016,11,30,12,2,249,344.5100
2016,11,30,13,2,392,482.8000
2016,11,30,14,2,390,511.9000
2016,11,30,15,2,340,385.5900
2016,11,30,16,2,306,337.9300
2016,11,30,17,2,288,281.8200
2016,11,30,18,2,53,147.0000
2016,12,1,7,3,13,36.8000
2016,12,1,8,3,177,195.5600
2016,12,1,9,3,325,334.6400
2016,12,1,10,3,376,410.9000
2016,12,1,11,3,287,294.9800
2016,12,1,12,3,244,266.1400
2016,12,1,13,3,347,434.0700
2016,12,1,14,3,357,431.3000
2016,12,1,15,3,353,370.5900
2016,12,1,16,3,321,316.4100
2016,12,1,17,3,263,183.9700
2016,12,1,18,3,22,64.0000
2016,12,2,3,4,1,0.1700
2016,12,2,6,4,1,3.8500
2016,12,2,7,4,14,38.4100
2016,12,2,8,4,190,218.2700
2016,12,2,9,4,343,336.1100
2016,12,2,10,4,355,386.1600
2016,12,2,11,4,325,350.0100
2016,12,2,12,4,278,305.2900
2016,12,2,13,4,368,418.4900
2016,12,2,14,4,386,427.5800
2016,12,2,15,4,302,329.5400
2016,12,2,16,4,331,317.0800
2016,12,2,17,4,236,180.0900
2016,12,2,18,4,24,66.0000
2016,12,3,3,5,1,0.5100
2016,12,3,6,5,3,11.9100
2016,12,3,7,5,8,30.3700
2016,12,3,8,5,146,175.3700
2016,12,3,9,5,269,312.3600
2016,12,3,10,5,335,389.3700
2016,12,3,11,5,281,235.8300
2016,12,3,12,5,23,55.0000
2016,12,5,7,0,15,39.5800
2016,12,5,8,0,191,228.4200
2016,12,5,9,0,402,416.7700
2016,12,5,10,0,355,400.2000
2016,12,5,11,0,329,332.6200
2016,12,5,12,0,235,243.9900
2016,12,5,13,0,382,449.4000
2016,12,5,14,0,415,481.6700
2016,12,5,15,0,312,334.2300
2016,12,5,16,0,312,292.3500
2016,12,5,17,0,302,228.6200
2016,12,5,18,0,24,57.0000
2016,12,6,7,1,18,53.5500
2016,12,6,8,1,212,226.6500
2016,12,6,9,1,328,311.2900
2016,12,6,10,1,305,336.3900
2016,12,6,11,1,287,319.6700
2016,12,6,12,1,275,316.2500
2016,12,6,13,1,392,462.2900
2016,12,6,14,1,388,454.0200
2016,12,6,15,1,357,393.3400
2016,12,6,16,1,324,301.2400
2016,12,6,17,1,282,229.3400
2016,12,6,18,1,20,55.0000
2016,12,7,5,2,1,0.3400
2016,12,7,6,2,1,1.3200
2016,12,7,7,2,22,41.0100
2016,12,7,8,2,214,241.2000
2016,12,7,9,2,361,419.0700
2016,12,7,10,2,352,410.1300
2016,12,7,11,2,313,315.2200
2016,12,7,12,2,270,312.8300
2016,12,7,13,2,379,476.7900
2016,12,7,14,2,363,467.6500
2016,12,7,15,2,330,376.6200
2016,12,7,16,2,310,333.1400
2016,12,7,17,2,301,254.5700
2016,12,7,18,2,22,57.0000
2016,12,9,7,4,15,40.7900
2016,12,9,8,4,195,193.6700
2016,12,9,9,4,293,345.6000
2016,12,9,10,4,375,462.9600
2016,12,9,11,4,333,385.5200
2016,12,9,12,4,218,249.5100
2016,12,9,13,4,351,447.9600
2016,12,9,14,4,357,511.2700
2016,12,9,15,4,308,359.2400
2016,12,9,16,4,321,370.0100
2016,12,9,17,4,284,218.4900
2016,12,9,18,4,25,64.0000
2016,12,10,6,5,1,0.8500
2016,12,10,7,5,11,38.7700
2016,12,10,8,5,191,207.2200
2016,12,10,9,5,353,432.1800
2016,12,10,10,5,324,422.2000
2016,12,10,11,5,271,230.1700
2016,12,10,12,5,24,60.0000
2016,12,12,6,0,1,4.8500
2016,12,12,7,0,28,53.4400
2016,12,12,8,0,213,220.2000
2016,12,12,9,0,400,478.2300
2016,12,12,10,0,360,404.8100
2016,12,12,11,0,290,311.3800
2016,12,12,12,0,273,280.7300
2016,12,12,13,0,332,376.2900
2016,12,12,14,0,243,301.5500
2016,12,12,15,0,126,186.9500
2016,12,12,16,0,312,337.1800
2016,12,12,17,0,317,261.9100
2016,12,12,18,0,22,51.0000
2016,12,13,6,1,3,8.8700
2016,12,13,7,1,15,41.8600
2016,12,13,8,1,188,207.5100
2016,12,13,9,1,333,356.8300
2016,12,13,10,1,351,368.8100
2016,12,13,11,1,283,311.3400
2016,12,13,12,1,233,258.5600
2016,12,13,13,1,312,346.8700
2016,12,13,14,1,391,422.5700
2016,12,13,15,1,250,274.0100
2016,12,13,16,1,181,188.6400
2016,12,13,17,1,274,223.0600
2016,12,13,18,1,22,49.0000
2016,12,14,6,2,2,5.5300
2016,12,14,7,2,28,80.6400
2016,12,14,8,2,202,225.6500
2016,12,14,9,2,377,387.9900
2016,12,14,10,2,381,402.1200
2016,12,14,11,2,304,324.4500
2016,12,14,12,2,273,315.1200
2016,12,14,13,2,382,510.2400
2016,12,14,14,2,377,460.7200
2016,12,14,15,2,317,339.9100
2016,12,14,16,2,306,288.1200
2016,12,14,17,2,268,163.4300
2016,12,15,6,3,1,0.1700
2016,12,15,7,3,19,38.4800
2016,12,15,8,3,205,247.1800
2016,12,15,9,3,345,357.3300
2016,12,15,10,3,368,326.0400
2016,12,15,11,3,338,324.2400
2016,12,15,12,3,251,272.8400
2016,12,15,13,3,374,462.7500
2016,12,15,14,3,345,422.8100
2016,12,15,15,3,293,338.2700
2016,12,15,16,3,355,371.8700
2016,12,15,17,3,265,159.6300
2016,12,16,3,4,1,0.8500
2016,12,16,6,4,2,6.8700
2016,12,16,7,4,14,35.1400
2016,12,16,8,4,196,213.6300
2016,12,16,9,4,362,386.4500
2016,12,16,10,4,362,377.4600
2016,12,16,11,4,333,313.6200
2016,12,16,12,4,268,234.1600
2016,12,16,13,4,249,274.1000
2016,12,16,14,4,202,268.3200
2016,12,16,15,4,347,347.8400
2016,12,16,16,4,361,306.1600
2016,12,16,17,4,261,162.6500
2016,12,17,6,5,3,15.9300
2016,12,17,7,5,13,36.4000
2016,12,17,8,5,167,175.9400
2016,12,17,9,5,360,375.8000
2016,12,17,10,5,347,320.6700
2016,12,17,11,5,260,182.8200
2016,12,19,5,0,1,1.5100
2016,12,19,6,0,3,1.7000
2016,12,19,7,0,18,68.0200
2016,12,19,8,0,219,260.0200
2016,12,19,9,0,419,412.8700
2016,12,19,10,0,376,386.4900
2016,12,19,11,0,331,309.9300
2016,12,19,12,0,305,288.5800
2016,12,19,13,0,403,444.2600
2016,12,19,14,0,429,577.3100
2016,12,19,15,0,375,393.4000
2016,12,19,16,0,356,311.5500
2016,12,19,17,0,295,181.9000
2016,12,20,5,1,2,6.1200
2016,12,20,6,1,1,2.1700
2016,12,20,7,1,12,25.6400
2016,12,20,8,1,76,99.8500
2016,12,20,9,1,175,199.3500
2016,12,20,10,1,179,166.8900
2016,12,20,11,1,207,197.7300
2016,12,20,12,1,155,149.6400
2016,12,20,13,1,119,166.0500
2016,12,20,14,1,217,254.7200
2016,12,20,15,1,262,330.4200
2016,12,20,16,1,211,253.2700
2016,12,20,17,1,206,139.8700
2016,12,21,6,2,2,0.8300
2016,12,21,7,2,12,30.9300
2016,12,21,8,2,235,228.9800
2016,12,21,9,2,391,436.6200
2016,12,21,10,2,354,420.4000
2016,12,21,11,2,321,325.8500
2016,12,21,12,2,262,252.4400
2016,12,21,13,2,302,365.9800
2016,12,21,14,2,406,485.0400
2016,12,21,15,2,331,367.6900
2016,12,21,16,2,339,335.1000
2016,12,21,17,2,276,177.8500
2016,12,22,3,3,1,2.0000
2016,12,22,4,3,1,0.5100
2016,12,22,6,3,2,0.6800
2016,12,22,7,3,25,62.5400
2016,12,22,8,3,223,262.6600
2016,12,22,9,3,415,438.3400
2016,12,22,10,3,422,481.6000
2016,12,22,11,3,375,376.3400
2016,12,22,12,3,303,354.0700
2016,12,22,13,3,461,559.8900
2016,12,22,14,3,429,554.6900
2016,12,22,15,3,398,428.4500
2016,12,22,16,3,364,366.4100
2016,12,22,17,3,272,169.5800
2016,12,23,6,4,3,7.7400
2016,12,23,7,4,22,73.8700
2016,12,23,8,4,274,313.7500
2016,12,23,9,4,496,587.4700
2016,12,23,10,4,499,537.1200
2016,12,23,11,4,451,397.3800
2016,12,23,12,4,387,390.2800
2016,12,23,13,4,479,490.9100
2016,12,23,14,4,517,552.0700
2016,12,23,15,4,432,450.4000
2016,12,23,16,4,331,308.2100
2016,12,23,17,4,310,189.1900
2016,12,24,3,5,1,1.1700
2016,12,24,6,5,3,12.4200
2016,12,24,7,5,16,61.3600
2016,12,24,8,5,254,288.0600
2016,12,24,9,5,440,480.8200
2016,12,24,10,5,454,440.8800
2016,12,24,11,5,347,223.7500
2016,12,26,7,0,15,51.9800
2016,12,26,8,0,139,133.3600
2016,12,26,9,0,324,280.0700
2016,12,26,10,0,377,340.7100
2016,12,26,11,0,341,282.5100
2016,12,26,12,0,235,201.3000
2016,12,26,13,0,332,340.3700
2016,12,26,14,0,454,445.3200
2016,12,26,15,0,384,375.3300
2016,12,26,16,0,329,296.7400
2016,12,26,17,0,272,160.4000
2016,12,27,5,1,1,0.6800
2016,12,27,6,1,1,4.6800
2016,12,27,7,1,26,97.2700
2016,12,27,8,1,173,175.0700
2016,12,27,9,1,400,415.1200
2016,12,27,10,1,477,441.7200
2016,12,27,11,1,328,297.6400
2016,12,27,12,1,254,252.9600
2016,12,27,13,1,375,389.0100
2016,12,27,14,1,426,442.9200
2016,12,27,15,1,402,386.2100
2016,12,27,16,1,361,303.8200
2016,12,27,17,1,279,178.1500
2016,12,28,6,2,3,6.2900
2016,12,28,7,2,18,52.2600
2016,12,28,8,2,196,185.9400
2016,12,28,9,2,408,409.0100
2016,12,28,10,2,482,463.0500
2016,12,28,11,2,363,375.0900
2016,12,28,12,2,304,296.6800
2016,12,28,13,2,379,400.9700
2016,12,28,14,2,424,452.1700
2016,12,28,15,2,443,456.3900
2016,12,28,16,2,398,368.6000
2016,12,28,17,2,333,184.6200
2016,12,29,6,3,4,17.5800
2016,12,29,7,3,18,28.5000
2016,12,29,8,3,195,200.0900
2016,12,29,9,3,431,391.2600
2016,12,29,10,3,468,488.8400
2016,12,29,11,3,366,349.5300
2016,12,29,12,3,274,214.8300
2016,12,29,13,3,401,435.7300
2016,12,29,14,3,480,480.3200
2016,12,29,15,3,446,429.1000
2016,12,29,16,3,433,368.6800
2016,12,29,17,3,302,173.0200
2016,12,30,6,4,5,17.2900
2016,12,30,7,4,18,32.6800
2016,12,30,8,4,180,184.7100
2016,12,30,9,4,459,444.8200
2016,12,30,10,4,439,374.3500
2016,12,30,11,4,358,314.3700
2016,12,30,12,4,252,235.1700
2016,12,30,13,4,333,326.0100
2016,12,30,14,4,447,473.1300
2016,12,30,15,4,410,378.5400
2016,12,30,16,4,265,237.7900
2016,12,30,17,4,218,121.7900
2016,12,31,7,5,10,18.5300
2016,12,31,8,5,169,176.5800
2016,12,31,9,5,403,387.4200
2016,12,31,10,5,428,410.9900
2016,12,31,11,5,375,227.6700
2017,1,2,5,0,1,6.8900
2017,1,2,6,0,3,8.5100
2017,1,2,7,0,7,9.1900
2017,1,2,8,0,89,101.0500
2017,1,2,9,0,223,182.4000
2017,1,2,10,0,276,205.6500
2017,1,2,11,0,220,167.8500
2017,1,2,12,0,153,180.3600
2017,1,2,13,0,241,212.4400
2017,1,2,14,0,282,236.1300
2017,1,2,15,0,215,147.0300
2017,1,2,16,0,147,88.5000
2017,1,2,17,0,149,79.2700
2017,1,3,6,1,4,13.2600
2017,1,3,7,1,19,43.7100
2017,1,3,8,1,221,212.6900
2017,1,3,9,1,463,447.5200
2017,1,3,10,1,529,518.7700
2017,1,3,11,1,418,369.4200
2017,1,3,12,1,316,315.0200
2017,1,3,13,1,428,461.9600
